datetime,track name,artist,album name,track duration,abum image url,spotify url,spotify track id,genre,track playing,tempo,acousticness,livelines,danceability,speechiness,loudness,energy,instrumentalness
2019-01-02 17:08:50,Flame,Bell X1,Flock,233240,https://i.scdn.co/image/f77de93921644876e22a9616ed8e8324c7b4bb4a,https://open.spotify.com/track/2147WIWlvQkAMW8l0QZWF7,spotify:track:2147WIWlvQkAMW8l0QZWF7,chamber pop,TRUE,106.722,0.0191,0.757,0.58,0.0482,-5.667,0.851,0.00000677
2019-01-02 17:10:00,Velcro,Bell X1,Bloodless Coup,289573,https://i.scdn.co/image/1134437bff35eb8f143146ec0373d77c10d37575,https://open.spotify.com/track/6sixE86MevHHsZCZWAOvc1,spotify:track:6sixE86MevHHsZCZWAOvc1,chamber pop,TRUE,129.345,0.0439,0.0763,0.572,0.0335,-4.627,0.654,0.117
2019-01-02 17:14:50,The End Is Nigh,Bell X1,Chop Chop,243160,https://i.scdn.co/image/ef40243b51a1d47d710f432370935cf35942cd45,https://open.spotify.com/track/7IvLFo1XZRRo71TKtI1YgF,spotify:track:7IvLFo1XZRRo71TKtI1YgF,chamber pop,TRUE,135.196,0.624,0.0599,0.455,0.0461,-7.546,0.731,0.00676
2019-01-02 17:14:50,The End Is Nigh,Bell X1,Chop Chop,243160,https://i.scdn.co/image/ef40243b51a1d47d710f432370935cf35942cd45,https://open.spotify.com/track/7IvLFo1XZRRo71TKtI1YgF,spotify:track:7IvLFo1XZRRo71TKtI1YgF,chamber pop,TRUE,135.196,0.624,0.0599,0.455,0.0461,-7.546,0.731,0.00676
2019-01-02 17:18:53,Careful What You Wish For,Bell X1,Chop Chop,272746,https://i.scdn.co/image/ef40243b51a1d47d710f432370935cf35942cd45,https://open.spotify.com/track/6909yUCekuCfNqq967h7u2,spotify:track:6909yUCekuCfNqq967h7u2,chamber pop,TRUE,131.028,0.46,0.0944,0.634,0.0272,-8.729,0.592,0.0513
2019-01-02 17:23:27,Take Your Sweet Time,Bell X1,Arms,435346,https://i.scdn.co/image/c4f679c2df2bf55aeccbe76ed76fef08a075355d,https://open.spotify.com/track/0bZFv4h9ir3XciepsJh7Gn,spotify:track:0bZFv4h9ir3XciepsJh7Gn,chamber pop,TRUE,114.346,0.699,0.125,0.645,0.0268,-14.148,0.318,0.394
2019-01-02 17:31:19,Take Your Sweet Time,Bell X1,Arms,435346,https://i.scdn.co/image/c4f679c2df2bf55aeccbe76ed76fef08a075355d,https://open.spotify.com/track/0bZFv4h9ir3XciepsJh7Gn,spotify:track:0bZFv4h9ir3XciepsJh7Gn,chamber pop,TRUE,114.346,0.699,0.125,0.645,0.0268,-14.148,0.318,0.394
2019-01-02 17:35:43,Breastfed,Bell X1,Blue Lights On the Runway,251040,https://i.scdn.co/image/3b704ceee892c2feaecd3be9fcf1c2f997018760,https://open.spotify.com/track/5D5RsLOPVQk3zNmVRZiFjE,spotify:track:5D5RsLOPVQk3zNmVRZiFjE,chamber pop,TRUE,127.587,0.00037,0.0987,0.398,0.028,-6.022,0.723,0.861
2019-01-02 17:37:50,Hey Anna Lena,Bell X1,Bloodless Coup,337186,https://i.scdn.co/image/1134437bff35eb8f143146ec0373d77c10d37575,https://open.spotify.com/track/1O9DHd1HusDO1cnsAi2fGR,spotify:track:1O9DHd1HusDO1cnsAi2fGR,chamber pop,TRUE,120.013,0.0425,0.0937,0.518,0.0635,-8.112,0.429,0.501
2019-01-02 17:37:50,Hey Anna Lena,Bell X1,Bloodless Coup,337186,https://i.scdn.co/image/1134437bff35eb8f143146ec0373d77c10d37575,https://open.spotify.com/track/1O9DHd1HusDO1cnsAi2fGR,spotify:track:1O9DHd1HusDO1cnsAi2fGR,chamber pop,TRUE,120.013,0.0425,0.0937,0.518,0.0635,-8.112,0.429,0.501
2019-01-02 17:43:26,Velcro,Bell X1,Bloodless Coup,289573,https://i.scdn.co/image/1134437bff35eb8f143146ec0373d77c10d37575,https://open.spotify.com/track/6sixE86MevHHsZCZWAOvc1,spotify:track:6sixE86MevHHsZCZWAOvc1,chamber pop,TRUE,129.345,0.0439,0.0763,0.572,0.0335,-4.627,0.654,0.117
2019-01-02 17:43:26,Velcro,Bell X1,Bloodless Coup,289573,https://i.scdn.co/image/1134437bff35eb8f143146ec0373d77c10d37575,https://open.spotify.com/track/6sixE86MevHHsZCZWAOvc1,spotify:track:6sixE86MevHHsZCZWAOvc1,chamber pop,TRUE,129.345,0.0439,0.0763,0.572,0.0335,-4.627,0.654,0.117
2019-01-02 17:48:15,Nightwatchmen,Bell X1,Bloodless Coup,261226,https://i.scdn.co/image/1134437bff35eb8f143146ec0373d77c10d37575,https://open.spotify.com/track/4KMxlHwP1tyv8Gd9mOpDvP,spotify:track:4KMxlHwP1tyv8Gd9mOpDvP,chamber pop,TRUE,101.582,0.288,0.189,0.271,0.0314,-5.864,0.649,0.13
2019-01-02 17:52:36,Sugar High,Bell X1,Bloodless Coup,357426,https://i.scdn.co/image/1134437bff35eb8f143146ec0373d77c10d37575,https://open.spotify.com/track/50PVTCt35PohGUWlOH2hFe,spotify:track:50PVTCt35PohGUWlOH2hFe,chamber pop,TRUE,121.984,0.00253,0.065,0.653,0.0419,-3.925,0.848,0.0451
2019-01-02 17:52:36,Sugar High,Bell X1,Bloodless Coup,357426,https://i.scdn.co/image/1134437bff35eb8f143146ec0373d77c10d37575,https://open.spotify.com/track/50PVTCt35PohGUWlOH2hFe,spotify:track:50PVTCt35PohGUWlOH2hFe,chamber pop,TRUE,121.984,0.00253,0.065,0.653,0.0419,-3.925,0.848,0.0451
2019-01-02 17:58:34,Built to Last,Bell X1,Bloodless Coup,334960,https://i.scdn.co/image/1134437bff35eb8f143146ec0373d77c10d37575,https://open.spotify.com/track/1OEfe5fPyfd0uehI94Wuai,spotify:track:1OEfe5fPyfd0uehI94Wuai,chamber pop,TRUE,126.025,0.82,0.11,0.592,0.0333,-14.069,0.315,0.89
2019-01-02 18:01:23,Built to Last,Bell X1,Bloodless Coup,334960,https://i.scdn.co/image/1134437bff35eb8f143146ec0373d77c10d37575,https://open.spotify.com/track/1OEfe5fPyfd0uehI94Wuai,spotify:track:1OEfe5fPyfd0uehI94Wuai,chamber pop,TRUE,126.025,0.82,0.11,0.592,0.0333,-14.069,0.315,0.89
2019-01-02 18:04:09,4 Minute Mile,Bell X1,Bloodless Coup,317466,https://i.scdn.co/image/1134437bff35eb8f143146ec0373d77c10d37575,https://open.spotify.com/track/1eO7cCu78nmtIbyiEvoaA0,spotify:track:1eO7cCu78nmtIbyiEvoaA0,chamber pop,TRUE,110.979,0.0092,0.114,0.663,0.0476,-4.349,0.8,0.00646
2019-01-02 18:13:43,The Trailing Skirts of God,Bell X1,Bloodless Coup,295266,https://i.scdn.co/image/1134437bff35eb8f143146ec0373d77c10d37575,https://open.spotify.com/track/5JQSR1Xlbet4VTyX2lKGe1,spotify:track:5JQSR1Xlbet4VTyX2lKGe1,chamber pop,TRUE,81.02,0.105,0.0922,0.583,0.0344,-6.905,0.708,0.753
2019-01-02 18:18:38,Haloumi,Bell X1,Bloodless Coup,254920,https://i.scdn.co/image/1134437bff35eb8f143146ec0373d77c10d37575,https://open.spotify.com/track/2hsSSqJYMlYydOzIeHjZ4U,spotify:track:2hsSSqJYMlYydOzIeHjZ4U,chamber pop,TRUE,109.49,0.0393,0.1,0.704,0.0377,-5.322,0.88,0.756
2019-01-02 18:49:29,There's No Way (feat. Julia Michaels),Lauv,There's No Way (feat. Julia Michaels),174860,https://i.scdn.co/image/fc9272f0258336cb697057402468f9e3bcd1328e,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ,spotify:track:2hnxrRNzF74mdDzpQZQukQ,dance pop,TRUE,147.02,0.49,0.157,0.755,0.0896,-7.114,0.625,0
2019-01-02 18:53:55,You Are Not the Voice in Your Head,The Streets,You Are Not the Voice in Your Head,199875,https://i.scdn.co/image/620a2c820655f8eccbad3cf1a0e60ffb1661ad63,https://open.spotify.com/track/6As25xy6XmVb0Lv72z314I,spotify:track:6As25xy6XmVb0Lv72z314I,grime,TRUE,80.442,0.5,0.119,0.654,0.28,-4.727,0.7,0
2019-01-02 18:53:55,You Are Not the Voice in Your Head,The Streets,You Are Not the Voice in Your Head,199875,https://i.scdn.co/image/620a2c820655f8eccbad3cf1a0e60ffb1661ad63,https://open.spotify.com/track/6As25xy6XmVb0Lv72z314I,spotify:track:6As25xy6XmVb0Lv72z314I,grime,TRUE,80.442,0.5,0.119,0.654,0.28,-4.727,0.7,0
2019-01-02 18:57:14,Petit Prince Du Macadam,Folamour,Umami,184938,https://i.scdn.co/image/91a1248e220f99bc52cadb165d1fb20ff77da050,https://open.spotify.com/track/3cCLvbMCHMgX7DLXPr1ALv,spotify:track:3cCLvbMCHMgX7DLXPr1ALv,chicago house,TRUE,187.007,0.082,0.0457,0.655,0.25,-5.872,0.794,0.0791
2019-01-02 19:05:46,Sleep Machine,Junior A,Born Busy,221346,https://i.scdn.co/image/f4bf0129d44c36839d90738318a080b1750a115b,https://open.spotify.com/track/1aK0IFDrPeGfeWR5f8oN8K,spotify:track:1aK0IFDrPeGfeWR5f8oN8K,lithumania,TRUE,200.303,0.0129,0.102,0.347,0.0941,-9.706,0.592,0.0224
2019-01-02 19:06:20,Needs (feat. Andrew Ashong) (Seb Wildblood Remix),Submotion Orchestra,Needs Remixed (feat. Andrew Ashong),393688,https://i.scdn.co/image/0dcaa2d098c855c81e80c1e099d2e937c5c68ebe,https://open.spotify.com/track/7gOnkmGnIZNyQvfJsfsEzF,spotify:track:7gOnkmGnIZNyQvfJsfsEzF,bass music,TRUE,121.997,0.212,0.121,0.666,0.0306,-10.782,0.654,0.348
2019-01-02 19:06:20,Needs (feat. Andrew Ashong) (Seb Wildblood Remix),Submotion Orchestra,Needs Remixed (feat. Andrew Ashong),393688,https://i.scdn.co/image/0dcaa2d098c855c81e80c1e099d2e937c5c68ebe,https://open.spotify.com/track/7gOnkmGnIZNyQvfJsfsEzF,spotify:track:7gOnkmGnIZNyQvfJsfsEzF,bass music,TRUE,121.997,0.212,0.121,0.666,0.0306,-10.782,0.654,0.348
2019-01-02 19:16:40,Unable,Boxed In,Pushing On,311733,https://i.scdn.co/image/b7b2d1b857d88160bf753ecb0f4e32d101e1738d,https://open.spotify.com/track/7n1rHZMs2ShpAeFmVMSbMo,spotify:track:7n1rHZMs2ShpAeFmVMSbMo,chamber psych,TRUE,92.021,0.00689,0.45,0.755,0.0541,-9.946,0.512,0.0856
2019-01-02 19:16:40,Unable,Boxed In,Pushing On,311733,https://i.scdn.co/image/b7b2d1b857d88160bf753ecb0f4e32d101e1738d,https://open.spotify.com/track/7n1rHZMs2ShpAeFmVMSbMo,spotify:track:7n1rHZMs2ShpAeFmVMSbMo,chamber psych,TRUE,92.021,0.00689,0.45,0.755,0.0541,-9.946,0.512,0.0856
2019-01-02 19:25:20,On A Lock,Winston Surfshirt,Sponge Cake,240288,https://i.scdn.co/image/322bcb6b783777e519f18ad6bc0e0adf3a5150fa,https://open.spotify.com/track/6J0VylxhjHcjJk4lWbjDh4,spotify:track:6J0VylxhjHcjJk4lWbjDh4,australian indie,TRUE,83.929,0.531,0.249,0.83,0.174,-11.477,0.304,0.00000722
2019-01-02 19:28:01,just ask,weird inside,just ask,173846,https://i.scdn.co/image/6b440d0d81145350b4bf87c7a77d679701dd4f22,https://open.spotify.com/track/299vmLW2iaQxe8y9HLWNiH,spotify:track:299vmLW2iaQxe8y9HLWNiH,chillhop,TRUE,77.976,0.9,0.0978,0.51,0.176,-6.717,0.213,0.0487
2019-01-02 19:30:54,Wishing Well,weird inside,As We Know,213960,https://i.scdn.co/image/ff4cf86b630862ec70f31ebbceb043bbc3638f5c,https://open.spotify.com/track/6bwCLBbmmnuxjzCMOt3zfX,spotify:track:6bwCLBbmmnuxjzCMOt3zfX,chillhop,TRUE,82.977,0.794,0.112,0.542,0.058,-10.27,0.355,0.567
2019-01-02 19:34:28,Gooseberry,weird inside,Pulp,146746,https://i.scdn.co/image/2b2902d69c0a4c2bee655622c0bac6dceafe65c6,https://open.spotify.com/track/0gnXUuIxCdeDGja6c7tsJj,spotify:track:0gnXUuIxCdeDGja6c7tsJj,chillhop,TRUE,82.977,0.862,0.118,0.73,0.0572,-8.381,0.358,0.84
2019-01-02 19:36:55,Slow Hours,weird inside,Slow Hours,147017,https://i.scdn.co/image/b2729577821fdff68c144b77042a670bf4403c6e,https://open.spotify.com/track/6gyeaab6u8qGxz1nbY4Jjh,spotify:track:6gyeaab6u8qGxz1nbY4Jjh,chillhop,TRUE,99.139,0.189,0.114,0.487,0.0568,-10.503,0.398,0.211
2019-01-02 19:41:44,Nothing,weird inside,Nothing,130063,https://i.scdn.co/image/77edd26409c952478ef18662cd99cb1b81dbef03,https://open.spotify.com/track/1fv4O6jHo7ut4dzfcSQn6e,spotify:track:1fv4O6jHo7ut4dzfcSQn6e,chillhop,TRUE,83.074,0.782,0.144,0.482,0.235,-11.007,0.449,0.359
2019-01-02 19:43:55,No More Heroes,weird inside,No More Heroes,166857,https://i.scdn.co/image/a13b2d7d0bfaf3dacb7ff89805bb2e7867058fa2,https://open.spotify.com/track/1xiJYXdN6sEPUvNRUSaUzw,spotify:track:1xiJYXdN6sEPUvNRUSaUzw,chillhop,TRUE,102.091,0.815,0.17,0.603,0.038,-15.218,0.245,0.792
2019-01-03 00:45:32,There's No Way (feat. Julia Michaels),Lauv,There's No Way (feat. Julia Michaels),174860,https://i.scdn.co/image/fc9272f0258336cb697057402468f9e3bcd1328e,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ,spotify:track:2hnxrRNzF74mdDzpQZQukQ,dance pop,TRUE,147.02,0.49,0.157,0.755,0.0896,-7.114,0.625,0
2019-01-04 16:52:04,Coconuts,Fouk,Heavy on the Bacon,387226,https://i.scdn.co/image/39ff96a3a769cd589f11b2248ddb7c75ec18b7cc,https://open.spotify.com/track/4KUjFjNDceEqIkab8CwADY,spotify:track:4KUjFjNDceEqIkab8CwADY,deep house,TRUE,119.011,0.0667,0.412,0.957,0.15,-10.776,0.362,0.655
2019-01-04 16:52:04,Coconuts,Fouk,Heavy on the Bacon,387226,https://i.scdn.co/image/39ff96a3a769cd589f11b2248ddb7c75ec18b7cc,https://open.spotify.com/track/4KUjFjNDceEqIkab8CwADY,spotify:track:4KUjFjNDceEqIkab8CwADY,deep house,TRUE,119.011,0.0667,0.412,0.957,0.15,-10.776,0.362,0.655
2019-01-04 16:58:31,Shed,Kiasmos,Blurred,334506,https://i.scdn.co/image/5f1b0a101dff5573ae72aa025d7c6654424da34f,https://open.spotify.com/track/5pLiY1rFjBiIAugdC2LDxY,spotify:track:5pLiY1rFjBiIAugdC2LDxY,compositional ambient,TRUE,124.008,0.407,0.0884,0.702,0.0406,-12.046,0.557,0.836
2019-01-04 16:58:31,Shed,Kiasmos,Blurred,334506,https://i.scdn.co/image/5f1b0a101dff5573ae72aa025d7c6654424da34f,https://open.spotify.com/track/5pLiY1rFjBiIAugdC2LDxY,spotify:track:5pLiY1rFjBiIAugdC2LDxY,compositional ambient,TRUE,124.008,0.407,0.0884,0.702,0.0406,-12.046,0.557,0.836
2019-01-04 17:05:02,Spoken,Hidden Orchestra,Archipelago,344640,https://i.scdn.co/image/faba27d756de165e4dcdb459ae64ba8233bb7ce4,https://open.spotify.com/track/5EuanBT58m17JqKxCeqbQI,spotify:track:5EuanBT58m17JqKxCeqbQI,ninja,TRUE,104.939,0.131,0.303,0.574,0.032,-13.68,0.544,0.767
2019-01-04 17:05:02,Spoken,Hidden Orchestra,Archipelago,344640,https://i.scdn.co/image/faba27d756de165e4dcdb459ae64ba8233bb7ce4,https://open.spotify.com/track/5EuanBT58m17JqKxCeqbQI,spotify:track:5EuanBT58m17JqKxCeqbQI,ninja,TRUE,104.939,0.131,0.303,0.574,0.032,-13.68,0.544,0.767
2019-01-04 17:10:27,Natural Fools,Maribou State,Portraits,339258,https://i.scdn.co/image/5dc81d13c9a31d7ba1356856b97bc051a28e238e,https://open.spotify.com/track/2h3VovOKaebUKvhhdE0I5U,spotify:track:2h3VovOKaebUKvhhdE0I5U,future garage,TRUE,119.981,0.7,0.167,0.713,0.0441,-9.181,0.547,0.798
2019-01-04 17:10:27,Natural Fools,Maribou State,Portraits,339258,https://i.scdn.co/image/5dc81d13c9a31d7ba1356856b97bc051a28e238e,https://open.spotify.com/track/2h3VovOKaebUKvhhdE0I5U,spotify:track:2h3VovOKaebUKvhhdE0I5U,future garage,TRUE,119.981,0.7,0.167,0.713,0.0441,-9.181,0.547,0.798
2019-01-04 17:16:07,Knee-Deep in the North Sea,Portico Quartet,Knee-Deep In the North Sea,287333,https://i.scdn.co/image/edddec4cbef5c12b69f951ffa5dd5d9c083d0cea,https://open.spotify.com/track/67TsJxoEQS24n3IMg2DRqy,spotify:track:67TsJxoEQS24n3IMg2DRqy,british jazz,TRUE,110.219,0.873,0.104,0.391,0.0291,-12.07,0.33,0.944
2019-01-04 17:20:55,Luxury Problems,Andy Stott,Luxury Problems,303990,https://i.scdn.co/image/8c561982b52a16ea6897e3d658553d7b05c9c7bb,https://open.spotify.com/track/2Qtq6zVNB4BgkLJUrdHoYR,spotify:track:2Qtq6zVNB4BgkLJUrdHoYR,acid house,TRUE,103.997,0.607,0.121,0.769,0.207,-13.41,0.53,0.88
2019-01-04 17:20:55,Luxury Problems,Andy Stott,Luxury Problems,303990,https://i.scdn.co/image/8c561982b52a16ea6897e3d658553d7b05c9c7bb,https://open.spotify.com/track/2Qtq6zVNB4BgkLJUrdHoYR,spotify:track:2Qtq6zVNB4BgkLJUrdHoYR,acid house,TRUE,103.997,0.607,0.121,0.769,0.207,-13.41,0.53,0.88
2019-01-04 17:24:48,Rainbow - Club,Romare,Rainbow,526988,https://i.scdn.co/image/e1df5b586fe45e61bb2c00720121d37202aac4bb,https://open.spotify.com/track/6H8Grjmc0g61fEjBn2zfBw,spotify:track:6H8Grjmc0g61fEjBn2zfBw,deep house,TRUE,120.012,0.0172,0.795,0.834,0.0684,-8.961,0.592,0.652
2019-01-04 17:24:48,Rainbow - Club,Romare,Rainbow,526988,https://i.scdn.co/image/e1df5b586fe45e61bb2c00720121d37202aac4bb,https://open.spotify.com/track/6H8Grjmc0g61fEjBn2zfBw,spotify:track:6H8Grjmc0g61fEjBn2zfBw,deep house,TRUE,120.012,0.0172,0.795,0.834,0.0684,-8.961,0.592,0.652
2019-01-04 17:24:48,Rainbow - Club,Romare,Rainbow,526988,https://i.scdn.co/image/e1df5b586fe45e61bb2c00720121d37202aac4bb,https://open.spotify.com/track/6H8Grjmc0g61fEjBn2zfBw,spotify:track:6H8Grjmc0g61fEjBn2zfBw,deep house,TRUE,120.012,0.0172,0.795,0.834,0.0684,-8.961,0.592,0.652
2019-01-04 17:33:34,Glue,Bicep,Bicep,269149,https://i.scdn.co/image/7958b42a6b23d773af32fe9c8455903485b89ea9,https://open.spotify.com/track/2aJDlirz6v2a4HREki98cP,spotify:track:2aJDlirz6v2a4HREki98cP,deep house,TRUE,129.983,0.0158,0.0967,0.853,0.068,-7.995,0.798,0.948
2019-01-04 17:38:04,It Makes You Forget (Itgehane),Peggy Gou,It Makes You Forget (Itgehane),395416,https://i.scdn.co/image/e232bb52c1536857e7e1126b13f27f577f6c64d7,https://open.spotify.com/track/6GRos6Klc30XItsQtGUcak,spotify:track:6GRos6Klc30XItsQtGUcak,chicago house,TRUE,125.001,0.015,0.0606,0.797,0.0474,-9.686,0.922,0.578
2019-01-04 17:38:04,It Makes You Forget (Itgehane),Peggy Gou,It Makes You Forget (Itgehane),395416,https://i.scdn.co/image/e232bb52c1536857e7e1126b13f27f577f6c64d7,https://open.spotify.com/track/6GRos6Klc30XItsQtGUcak,spotify:track:6GRos6Klc30XItsQtGUcak,chicago house,TRUE,125.001,0.015,0.0606,0.797,0.0474,-9.686,0.922,0.578
2019-01-04 17:44:40,SW9 9SL,Four Tet,New Energy,475639,https://i.scdn.co/image/9a55a509a1d05ee8f4895b756bb360980c0dda36,https://open.spotify.com/track/2xN54cw14BBwQVCzQS2izH,spotify:track:2xN54cw14BBwQVCzQS2izH,alternative dance,TRUE,128.99,0.592,0.098,0.71,0.0371,-9.759,0.832,0.924
2019-01-04 17:44:40,SW9 9SL,Four Tet,New Energy,475639,https://i.scdn.co/image/9a55a509a1d05ee8f4895b756bb360980c0dda36,https://open.spotify.com/track/2xN54cw14BBwQVCzQS2izH,spotify:track:2xN54cw14BBwQVCzQS2izH,alternative dance,TRUE,128.99,0.592,0.098,0.71,0.0371,-9.759,0.832,0.924
2019-01-04 17:44:40,SW9 9SL,Four Tet,New Energy,475639,https://i.scdn.co/image/9a55a509a1d05ee8f4895b756bb360980c0dda36,https://open.spotify.com/track/2xN54cw14BBwQVCzQS2izH,spotify:track:2xN54cw14BBwQVCzQS2izH,alternative dance,TRUE,128.99,0.592,0.098,0.71,0.0371,-9.759,0.832,0.924
2019-01-04 17:52:36,Cruel Mistress,Crazy P,Walk Dance Talk Sing,294914,https://i.scdn.co/image/53a420485446f47b78878eb79f410fb39477cdd8,https://open.spotify.com/track/57h96qWrViAcioQHyb6exT,spotify:track:57h96qWrViAcioQHyb6exT,alternative dance,TRUE,113.848,0.0455,0.0655,0.773,0.0328,-7.214,0.848,0.268
2019-01-04 17:52:36,Cruel Mistress,Crazy P,Walk Dance Talk Sing,294914,https://i.scdn.co/image/53a420485446f47b78878eb79f410fb39477cdd8,https://open.spotify.com/track/57h96qWrViAcioQHyb6exT,spotify:track:57h96qWrViAcioQHyb6exT,alternative dance,TRUE,113.848,0.0455,0.0655,0.773,0.0328,-7.214,0.848,0.268
2019-01-04 17:57:31,For Marmish,Floating Points,Elaenia,346586,https://i.scdn.co/image/9c1934ffde21bc58e1a3369b91133e3e9882a059,https://open.spotify.com/track/12NAOnJ8gM8iUPO2XX4R6a,spotify:track:12NAOnJ8gM8iUPO2XX4R6a,bass music,TRUE,109.687,0.837,0.0609,0.384,0.0461,-18.624,0.322,0.857
2019-01-04 17:57:31,For Marmish,Floating Points,Elaenia,346586,https://i.scdn.co/image/9c1934ffde21bc58e1a3369b91133e3e9882a059,https://open.spotify.com/track/12NAOnJ8gM8iUPO2XX4R6a,spotify:track:12NAOnJ8gM8iUPO2XX4R6a,bass music,TRUE,109.687,0.837,0.0609,0.384,0.0461,-18.624,0.322,0.857
2019-01-04 18:03:18,Finding Home,Dark Sky,Lossless,424000,https://i.scdn.co/image/ed735007236053dcae8175bc5f86c21e3d817445,https://open.spotify.com/track/2aviq3c9fJl3ozldlIoaep,spotify:track:2aviq3c9fJl3ozldlIoaep,bass music,TRUE,119.995,0.079,0.121,0.637,0.0424,-14.8,0.66,0.866
2019-01-04 18:03:18,Finding Home,Dark Sky,Lossless,424000,https://i.scdn.co/image/ed735007236053dcae8175bc5f86c21e3d817445,https://open.spotify.com/track/2aviq3c9fJl3ozldlIoaep,spotify:track:2aviq3c9fJl3ozldlIoaep,bass music,TRUE,119.995,0.079,0.121,0.637,0.0424,-14.8,0.66,0.866
2019-01-04 18:10:23,Marilyn,Mount Kimbie,Love What Survives,246704,https://i.scdn.co/image/591e987e8330ee7d91b5b3355d77e80062d62afd,https://open.spotify.com/track/5jJPcImQkogKdwsVS36zH7,spotify:track:5jJPcImQkogKdwsVS36zH7,alternative dance,TRUE,179.826,0.351,0.0894,0.271,0.0407,-11.956,0.486,0.156
2019-01-04 18:14:30,Electric Lines,Joe Goddard,Electric Lines (Bonus Edition),357401,https://i.scdn.co/image/8ff1e1906772d52d51664369634dbd2ea88b654e,https://open.spotify.com/track/2WLaRlaBmBHL6dqaovdO0m,spotify:track:2WLaRlaBmBHL6dqaovdO0m,alternative dance,TRUE,126.025,0.202,0.0872,0.735,0.0304,-10.722,0.437,0.0655
2019-01-04 18:14:30,Electric Lines,Joe Goddard,Electric Lines (Bonus Edition),357401,https://i.scdn.co/image/8ff1e1906772d52d51664369634dbd2ea88b654e,https://open.spotify.com/track/2WLaRlaBmBHL6dqaovdO0m,spotify:track:2WLaRlaBmBHL6dqaovdO0m,alternative dance,TRUE,126.025,0.202,0.0872,0.735,0.0304,-10.722,0.437,0.0655
2019-01-04 18:18:51,The Upswing,Bell X1,Arms,299866,https://i.scdn.co/image/c4f679c2df2bf55aeccbe76ed76fef08a075355d,https://open.spotify.com/track/6eCnpakN2g0R7CQttki1cg,spotify:track:6eCnpakN2g0R7CQttki1cg,chamber pop,TRUE,140.267,0.617,0.0916,0.619,0.0359,-11.858,0.371,0.00354
2019-01-04 18:23:50,The Great Defector,Bell X1,Blue Lights On the Runway,280400,https://i.scdn.co/image/3b704ceee892c2feaecd3be9fcf1c2f997018760,https://open.spotify.com/track/6PVWnWMpCwFnj73zu3NdlH,spotify:track:6PVWnWMpCwFnj73zu3NdlH,chamber pop,TRUE,135.114,0.00118,0.183,0.632,0.0296,-4.904,0.911,0.00919
2019-01-04 18:23:50,The Great Defector,Bell X1,Blue Lights On the Runway,280400,https://i.scdn.co/image/3b704ceee892c2feaecd3be9fcf1c2f997018760,https://open.spotify.com/track/6PVWnWMpCwFnj73zu3NdlH,spotify:track:6PVWnWMpCwFnj73zu3NdlH,chamber pop,TRUE,135.114,0.00118,0.183,0.632,0.0296,-4.904,0.911,0.00919
2019-01-04 18:28:30,Bring Me a Fire King,Bell X1,Arms,227160,https://i.scdn.co/image/c4f679c2df2bf55aeccbe76ed76fef08a075355d,https://open.spotify.com/track/66zRj1KbTwOud0ndH5JHg4,spotify:track:66zRj1KbTwOud0ndH5JHg4,chamber pop,TRUE,123.995,0.311,0.115,0.62,0.041,-8.351,0.565,0.0835
2019-01-04 18:32:18,Rocky Took A Lover,Bell X1,Flock,250760,https://i.scdn.co/image/f77de93921644876e22a9616ed8e8324c7b4bb4a,https://open.spotify.com/track/3xyO4UQssQz2lBqv608DiF,spotify:track:3xyO4UQssQz2lBqv608DiF,chamber pop,TRUE,91.192,0.000615,0.128,0.491,0.027,-7.191,0.709,0.00035
2019-01-04 18:32:18,Rocky Took A Lover,Bell X1,Flock,250760,https://i.scdn.co/image/f77de93921644876e22a9616ed8e8324c7b4bb4a,https://open.spotify.com/track/3xyO4UQssQz2lBqv608DiF,spotify:track:3xyO4UQssQz2lBqv608DiF,chamber pop,TRUE,91.192,0.000615,0.128,0.491,0.027,-7.191,0.709,0.00035
2019-01-04 18:36:29,"Eve, The Apple Of My Eye",Bell X1,Music In Mouth,333200,https://i.scdn.co/image/7fb7f4f051fad47f2243a68a4363ec1d4f981e76,https://open.spotify.com/track/4IKBiI4qqSQKU7kYKFa8XG,spotify:track:4IKBiI4qqSQKU7kYKFa8XG,chamber pop,TRUE,144.437,0.572,0.105,0.448,0.0264,-8.274,0.407,0.0622
2019-01-04 18:42:03,Flame,Bell X1,Flock,233240,https://i.scdn.co/image/f77de93921644876e22a9616ed8e8324c7b4bb4a,https://open.spotify.com/track/2147WIWlvQkAMW8l0QZWF7,spotify:track:2147WIWlvQkAMW8l0QZWF7,chamber pop,TRUE,106.722,0.0191,0.757,0.58,0.0482,-5.667,0.851,0.00000677
2019-01-04 18:42:03,Flame,Bell X1,Flock,233240,https://i.scdn.co/image/f77de93921644876e22a9616ed8e8324c7b4bb4a,https://open.spotify.com/track/2147WIWlvQkAMW8l0QZWF7,spotify:track:2147WIWlvQkAMW8l0QZWF7,chamber pop,TRUE,106.722,0.0191,0.757,0.58,0.0482,-5.667,0.851,0.00000677
